fold,diet,inner_best_score,params,metrics
0,Control,2.4615988322913895,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 1.810895278065188, 'rmse': 1.8387811909843794, 'r2': -32.22162494932136, 'max_error': 2.1729505039419656, 'nlpd': 2.128711248532539, 'coverage_50': 0.3333333333333333, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 10.276860886114916, 'median_interval_width_95': 10.276860886114916, 'calibration_error_95': 0.050000000000000044, 'sharpness': 2.621648185233397, '_inside_50': 1, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
1,Hoja15,1.915614114491269,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 4.132525410950275, 'rmse': 4.267265941100893, 'r2': -15.089133995381744, 'max_error': 5.15528456855975, 'nlpd': 4.030771317141144, 'coverage_50': 0.0, 'coverage_90': 0.3333333333333333, 'coverage_95': 0.3333333333333333, 'mean_interval_width_95': 7.546210192765916, 'median_interval_width_95': 7.546210192765916, 'calibration_error_95': 0.6166666666666667, 'sharpness': 1.9250536206035502, '_inside_50': 0, '_inside_90': 1, '_inside_95': 1, 'coverage95': 0.3333333333333333, '_inside95': 1}"
2,Hoja30,2.309646735830815,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 3.6967049865223878, 'rmse': 3.7687588732324064, 'r2': -25.40477640428131, 'max_error': 4.641438213165596, 'nlpd': 3.9111155552860275, 'coverage_50': 0.0, 'coverage_90': 0.0, 'coverage_95': 0.3333333333333333, 'mean_interval_width_95': 6.656883625579989, 'median_interval_width_95': 6.656883625579988, 'calibration_error_95': 0.6166666666666667, 'sharpness': 1.698184598362242, '_inside_50': 0, '_inside_90': 0, '_inside_95': 1, 'coverage95': 0.3333333333333333, '_inside95': 1}"
3,Hoja50,2.6452492132718994,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 5.756228461166412, 'rmse': 5.7834580420164485, 'r2': -105.44866313698886, 'max_error': 6.449703930006567, 'nlpd': 4.313368327613825, 'coverage_50': 0.0, 'coverage_90': 0.0, 'coverage_95': 0.3333333333333333, 'mean_interval_width_95': 10.283985571462816, 'median_interval_width_95': 10.283985571462816, 'calibration_error_95': 0.6166666666666667, 'sharpness': 2.6234657070058205, '_inside_50': 0, '_inside_90': 0, '_inside_95': 1, 'coverage95': 0.3333333333333333, '_inside95': 1}"
4,Orujo30,2.6357532484661395,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.9288221681264552, 'rmse': 1.311414588158184, 'r2': -0.21803598645186328, 'max_error': 2.2255052814456278, 'nlpd': 1.9352666735938235, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 9.295031713687504, 'median_interval_width_95': 9.295031713687504, 'calibration_error_95': 0.050000000000000044, 'sharpness': 2.371181559614159, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
5,Orujo50,2.061462372496004,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 3.7083455711996236, 'rmse': 3.789780564406652, 'r2': -22.521462525946728, 'max_error': 4.722677942490531, 'nlpd': 4.446385952049036, 'coverage_50': 0.0, 'coverage_90': 0.0, 'coverage_95': 0.3333333333333333, 'mean_interval_width_95': 5.95780297975854, 'median_interval_width_95': 5.95780297975854, 'calibration_error_95': 0.6166666666666667, 'sharpness': 1.519847698917995, '_inside_50': 0, '_inside_90': 0, '_inside_95': 1, 'coverage95': 0.3333333333333333, '_inside95': 1}"
6,Orujo70,2.610925768112287,"{'alpha': 1e-10, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 2.237964785384379, 'rmse': 2.3030080810653617, 'r2': -16.957235508102055, 'max_error': 2.7782804287034217, 'nlpd': 2.2674239554793947, 'coverage_50': 0.3333333333333333, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 10.223754315374196, 'median_interval_width_95': 10.223754315374196, 'calibration_error_95': 0.050000000000000044, 'sharpness': 2.6081005906566825, '_inside_50': 1, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
7,Orujo90,2.6812657104954463,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 1.6666167084409313, 'rmse': 2.62719253428244, 'r2': -0.6734371393351859, 'max_error': 4.538712477151716, 'nlpd': 2.3851438974172487, 'coverage_50': 0.6666666666666666, 'coverage_90': 0.6666666666666666, 'coverage_95': 1.0, 'mean_interval_width_95': 10.476358557547888, 'median_interval_width_95': 10.476358557547888, 'calibration_error_95': 0.050000000000000044, 'sharpness': 2.6725404483540536, '_inside_50': 2, '_inside_90': 2, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
8,Quinoa15,2.659086860043173,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.9301920498298072, 'rmse': 1.3162353970414982, 'r2': -0.5016523229103373, 'max_error': 2.2470146921775402, 'nlpd': 1.816673315402312, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 7.673420937643055, 'median_interval_width_95': 7.673420937643055, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.9575053412354733, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
9,Quinoa30,2.6435498538943234,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.5754055919436721, 'rmse': 0.6501880466176545, 'r2': -0.0768019988082922, 'max_error': 0.9318174105513037, 'nlpd': 1.3667040030354969, 'coverage_50': 1.0, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 5.51216607765308, 'median_interval_width_95': 5.51216607765308, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.4061648157278264, '_inside_50': 3, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
