fold,diet,inner_best_score,params,metrics
0,Control,2.1360834696200866,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 4.4429585954710715, 'rmse': 4.477561593158389, 'r2': -63.95001163938396, 'max_error': 5.170994223145975, 'nlpd': 4.613675265067447, 'coverage_50': 0.0, 'coverage_90': 0.0, 'coverage_95': 0.0, 'mean_interval_width_95': 7.038343570737504, 'median_interval_width_95': 7.038343570737504, 'calibration_error_95': 0.95, 'sharpness': 1.7954958088616084, '_inside_50': 0, '_inside_90': 0, '_inside_95': 0, 'coverage95': 0.0, '_inside95': 0}"
1,Hoja15,2.1244664067249195,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 1.680968972161449, 'rmse': 1.880788534081302, 'r2': -0.7512141462560002, 'max_error': 2.7383383883065804, 'nlpd': 2.090218242493979, 'coverage_50': 0.3333333333333333, 'coverage_90': 0.6666666666666666, 'coverage_95': 1.0, 'mean_interval_width_95': 6.117662843454782, 'median_interval_width_95': 6.117662843454782, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.560628276391526, '_inside_50': 1, '_inside_90': 2, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
2,Hoja30,2.234227666250264,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.8736450786970256, 'rmse': 0.9949534070442433, 'r2': -0.024404668906035987, 'max_error': 1.5408210505145714, 'nlpd': 1.4944766783224595, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 5.3363161896947995, 'median_interval_width_95': 5.3363161896947995, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.3613051504323466, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
3,Hoja50,2.1348918157401915,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 1.7237085895067275, 'rmse': 1.9420414733320597, 'r2': -1.0922751455161195, 'max_error': 2.5498297594082704, 'nlpd': 2.0864137977744908, 'coverage_50': 0.3333333333333333, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 8.102894950412379, 'median_interval_width_95': 8.102894950412379, 'calibration_error_95': 0.050000000000000044, 'sharpness': 2.067065038370505, '_inside_50': 1, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
4,Orujo30,2.3223594496939772,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.6233186174458597, 'rmse': 0.6320905757005096, 'r2': -0.17785539593563704, 'max_error': 0.7704537041736597, 'nlpd': 1.506158896269237, 'coverage_50': 1.0, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 6.567562621402911, 'median_interval_width_95': 6.567562621402912, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.675398627908906, '_inside_50': 3, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
5,Orujo50,2.063084970504673,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 2.442530164701564, 'rmse': 2.4520959092128924, 'r2': -127.4211660628686, 'max_error': 2.7484977912300703, 'nlpd': 2.7932299197334594, 'coverage_50': 0.0, 'coverage_90': 0.6666666666666666, 'coverage_95': 0.6666666666666666, 'mean_interval_width_95': 5.477560719167799, 'median_interval_width_95': 5.477560719167799, 'calibration_error_95': 0.2833333333333333, 'sharpness': 1.3973369181550508, '_inside_50': 0, '_inside_90': 2, '_inside_95': 2, 'coverage95': 0.6666666666666666, '_inside95': 2}"
6,Orujo70,1.399220643137214,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 5.3650168927055395, 'rmse': 5.4881471088829015, 'r2': -21.53878394561043, 'max_error': 6.816968631768967, 'nlpd': 17.07513646113263, 'coverage_50': 0.0, 'coverage_90': 0.0, 'coverage_95': 0.0, 'mean_interval_width_95': 3.7804237624760355, 'median_interval_width_95': 3.7804237624760355, 'calibration_error_95': 0.95, 'sharpness': 0.9643938169581724, '_inside_50': 0, '_inside_90': 0, '_inside_95': 0, 'coverage95': 0.0, '_inside95': 0}"
7,Orujo90,1.9892773573851603,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 3.1511997346708536, 'rmse': 3.26518577644525, 'r2': -0.4681275081346252, 'max_error': 3.932990466824961, 'nlpd': 3.0537475323618857, 'coverage_50': 0.0, 'coverage_90': 0.3333333333333333, 'coverage_95': 0.6666666666666666, 'mean_interval_width_95': 7.38686311103405, 'median_interval_width_95': 7.38686311103405, 'calibration_error_95': 0.2833333333333333, 'sharpness': 1.8844038548556252, '_inside_50': 0, '_inside_90': 1, '_inside_95': 2, 'coverage95': 0.6666666666666666, '_inside95': 2}"
8,Quinoa15,2.354624436019158,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.5687767468009485, 'rmse': 0.69741555725511, 'r2': -1.678198852742102, 'max_error': 0.9909819655530487, 'nlpd': 1.3136342527438638, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 5.0133305097952645, 'median_interval_width_95': 5.0133305097952645, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.2789108443355266, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
9,Quinoa30,2.3413737459659427,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.8565871120575427, 'rmse': 1.0583549175442766, 'r2': -0.8054776067684781, 'max_error': 1.7017040218063633, 'nlpd': 1.4796050709317239, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 4.423838555085409, 'median_interval_width_95': 4.423838555085409, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.1285302436442368, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
