fold,diet,inner_best_score,params,metrics
0,Control,1.831776201258291,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 4.623663850128723, 'rmse': 4.656924321743266, 'r2': -69.25778546387103, 'max_error': 5.351699477803626, 'nlpd': 4.204359050826483, 'coverage_50': 0.0, 'coverage_90': 0.0, 'coverage_95': 0.3333333333333333, 'mean_interval_width_95': 8.06058802509694, 'median_interval_width_95': 8.06058802509694, 'calibration_error_95': 0.6166666666666667, 'sharpness': 2.0562724553818725, '_inside_50': 0, '_inside_90': 0, '_inside_95': 1, 'coverage95': 0.3333333333333333, '_inside95': 1}"
1,Hoja15,2.068517950328748,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 1.548202385638561, 'rmse': 1.6476437005763054, 'r2': -0.3439587039328156, 'max_error': 2.3400386287379185, 'nlpd': 1.9204157191780056, 'coverage_50': 0.3333333333333333, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 6.768786203200851, 'median_interval_width_95': 6.768786203200852, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.7267311742859317, '_inside_50': 1, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
2,Hoja30,2.161208331233663,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.8739488056089814, 'rmse': 0.9948131755724148, 'r2': -0.0241159244282092, 'max_error': 1.539909869778704, 'nlpd': 1.515941586153646, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 5.576723329163148, 'median_interval_width_95': 5.576723329163148, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.4226335023375374, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
3,Hoja50,2.066800848487638,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 1.68786488939718, 'rmse': 1.8658284574081303, 'r2': -0.9312799006968886, 'max_error': 2.4422986590796274, 'nlpd': 2.0516299261581796, 'coverage_50': 0.3333333333333333, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 8.066220261465782, 'median_interval_width_95': 8.066220261465782, 'calibration_error_95': 0.050000000000000044, 'sharpness': 2.057709250373924, '_inside_50': 1, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
4,Orujo30,2.2547385371031683,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.63547541132523, 'rmse': 0.6471355528304407, 'r2': -0.23459315762442623, 'max_error': 0.8069240858117706, 'nlpd': 1.5185869366416, 'coverage_50': 1.0, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 6.637273986226375, 'median_interval_width_95': 6.637273986226375, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.693182139343463, '_inside_50': 3, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
5,Orujo50,2.071823556810616,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 2.209014835672887, 'rmse': 2.2195871883583362, 'r2': -104.22189575616352, 'max_error': 2.5149824622013934, 'nlpd': 2.452551546536225, 'coverage_50': 0.0, 'coverage_90': 0.6666666666666666, 'coverage_95': 1.0, 'mean_interval_width_95': 5.725063226417954, 'median_interval_width_95': 5.725063226417953, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.4604753128617227, '_inside_50': 0, '_inside_90': 2, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
6,Orujo70,1.3526673777905784,"{'alpha': 1e-10, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 5.151606796573994, 'rmse': 5.2797163764951724, 'r2': -19.85932153540473, 'max_error': 6.603558535637422, 'nlpd': 6.894130085509441, 'coverage_50': 0.0, 'coverage_90': 0.0, 'coverage_95': 0.0, 'mean_interval_width_95': 6.233829767490509, 'median_interval_width_95': 6.23382976749051, 'calibration_error_95': 0.95, 'sharpness': 1.5902626957883956, '_inside_50': 0, '_inside_90': 0, '_inside_95': 0, 'coverage95': 0.0, '_inside95': 0}"
7,Orujo90,1.9667456843504663,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 3.111007908384528, 'rmse': 3.1986478897921358, 'r2': -0.40890222314825464, 'max_error': 3.8124149879659868, 'nlpd': 2.8693288076177663, 'coverage_50': 0.0, 'coverage_90': 0.3333333333333333, 'coverage_95': 1.0, 'mean_interval_width_95': 7.95247040117567, 'median_interval_width_95': 7.95247040117567, 'calibration_error_95': 0.050000000000000044, 'sharpness': 2.0286914288713445, '_inside_50': 0, '_inside_90': 1, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
8,Quinoa15,2.2866211177054994,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.6651447882947114, 'rmse': 0.7899543501713108, 'r2': -2.4360822244153604, 'max_error': 1.1040595717562196, 'nlpd': 1.4284786454584901, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 5.599825269959527, 'median_interval_width_95': 5.599825269959526, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.4285268545815117, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
9,Quinoa30,2.249799431262471,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.8664178097760548, 'rmse': 1.0782769697686034, 'r2': -0.8740885234779239, 'max_error': 1.7311961149618993, 'nlpd': 1.4994418281915456, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 4.548952668554155, 'median_interval_width_95': 4.548952668554155, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.1604471093250395, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
10,Quinoa50,2.178664221154322,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=1.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.5563053730269193, 'rmse': 0.6176910669741514, 'r2': -0.9724407881647223, 'max_error': 0.806390973554949, 'nlpd': 1.3918177681147494, 'coverage_50': 1.0, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 5.757737968175629, 'median_interval_width_95': 5.757737968175629, 'calibration_error_95': 0.050000000000000044, 'sharpness': 1.4688107061672524, '_inside_50': 3, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
