feature_mode,target,target_col,model,n_folds,n_samples,mae_macro_mean,mae_macro_std,rmse_macro_mean,rmse_macro_std,r2_macro_mean,r2_macro_std,nlpd_macro_mean,nlpd_macro_std,coverage_95_macro_mean,coverage_95_macro_std
FULL_FEATURES,FCR,FCR,GP_Compuesto_NoARD,11,31,0.2447411421748837,0.1272681809203444,0.2781876481407464,0.1481996985955364,-74.123425466171,238.26452921371256,3.868994744228304,4.651693781461765,0.4545454545454545,0.3340900501603746
REDUCED_FEATURES,Quitina,QUITINA (%),GP_Compuesto_NoARD,11,33,1.9392403605553512,1.6823962066131968,2.0840040292189603,1.7893111707578997,-10.685890066663136,18.398664795217123,2.935071054260161,2.504802260346012,0.6969696969696969,0.4070092943122622
FULL_FEATURES,Proteina,PROTEINA (%),GP_Compuesto_NoARD,11,33,1.95434617325352,1.2046489657623505,2.087518662047984,1.195198172203588,-8.101082361548858,9.446723290865965,3.7979981900709694,3.694336655368476,0.6969696969696969,0.4070092943122622
