fold,diet,inner_best_score,params,metrics
0,Control,0.26537212668094007,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.12705138431517518, 'rmse': 0.14505795993434809, 'r2': -0.42640627395858166, 'max_error': 0.22579558323362048, 'nlpd': -0.5099548508227283, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 0.545781097488979, 'median_interval_width_95': 0.545781097488979, 'calibration_error_95': 0.050000000000000044, 'sharpness': 0.139229871808413, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
1,Hoja15,0.26238583631663215,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.28360246338324796, 'rmse': 0.3109129501460447, 'r2': -0.7103288356612749, 'max_error': 0.43682472971615693, 'nlpd': 2.903117622153028, 'coverage_50': 0.0, 'coverage_90': 0.3333333333333333, 'coverage_95': 0.3333333333333333, 'mean_interval_width_95': 0.41958228464101915, 'median_interval_width_95': 0.41958228464101915, 'calibration_error_95': 0.6166666666666667, 'sharpness': 0.10703629710230082, '_inside_50': 0, '_inside_90': 1, '_inside_95': 1, 'coverage95': 0.3333333333333333, '_inside95': 1}"
2,Hoja30,0.26860332474285226,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.12000209900073133, 'rmse': 0.14571741980174938, 'r2': -1.7830721741449516, 'max_error': 0.19588757304742166, 'nlpd': -0.4169016949175117, 'coverage_50': 0.3333333333333333, 'coverage_90': 0.6666666666666666, 'coverage_95': 1.0, 'mean_interval_width_95': 0.4346983647948394, 'median_interval_width_95': 0.43469836479483936, 'calibration_error_95': 0.050000000000000044, 'sharpness': 0.11089243999868352, '_inside_50': 1, '_inside_90': 2, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
3,Hoja50,0.2260244168573884,"{'alpha': 1e-05, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 2, 'mae': 0.5238079911639697, 'rmse': 0.621291501016574, 'r2': -2.4579319785245404, 'max_error': 0.8579162335468751, 'nlpd': 1.4062724449097226, 'coverage_50': 0.5, 'coverage_90': 0.5, 'coverage_95': 0.5, 'mean_interval_width_95': 1.3973698035526805, 'median_interval_width_95': 1.3973698035526805, 'calibration_error_95': 0.44999999999999996, 'sharpness': 0.35647188866139806, '_inside_50': 1, '_inside_90': 1, '_inside_95': 1, 'coverage95': 0.5, '_inside95': 1}"
4,Orujo30,0.2619349337503703,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.30586993018705394, 'rmse': 0.39133396901838924, 'r2': -0.10701360278736027, 'max_error': 0.6185202744188576, 'nlpd': 3.9691014826096978, 'coverage_50': 0.3333333333333333, 'coverage_90': 0.3333333333333333, 'coverage_95': 0.3333333333333333, 'mean_interval_width_95': 0.4777583563192602, 'median_interval_width_95': 0.4777583563192602, 'calibration_error_95': 0.6166666666666667, 'sharpness': 0.12187713171409702, '_inside_50': 1, '_inside_90': 1, '_inside_95': 1, 'coverage95': 0.3333333333333333, '_inside95': 1}"
5,Orujo50,0.247460470457239,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.354719750229691, 'rmse': 0.36500002249728847, 'r2': -0.3251738824500827, 'max_error': 0.4686708932365662, 'nlpd': 5.813888335367527, 'coverage_50': 0.0, 'coverage_90': 0.0, 'coverage_95': 0.0, 'mean_interval_width_95': 0.3760284594252437, 'median_interval_width_95': 0.37602845942524377, 'calibration_error_95': 0.95, 'sharpness': 0.09592562740439892, '_inside_50': 0, '_inside_90': 0, '_inside_95': 0, 'coverage95': 0.0, '_inside95': 0}"
6,Orujo70,0.27592954462049973,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.05959080509436002, 'rmse': 0.0660598732802035, 'r2': -4.368697152230078, 'max_error': 0.09672836570773002, 'nlpd': -1.0721021328181388, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 0.4553726245051763, 'median_interval_width_95': 0.4553726245051763, 'calibration_error_95': 0.050000000000000044, 'sharpness': 0.11616648584315721, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
7,Orujo90,0.24474909969617364,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 2, 'mae': 0.34941706509117987, 'rmse': 0.3682043280255219, 'r2': -9.055852340821314, 'max_error': 0.46552969058811833, 'nlpd': 2.6367744095798966, 'coverage_50': 0.0, 'coverage_90': 0.0, 'coverage_95': 0.5, 'mean_interval_width_95': 0.5291298802292836, 'median_interval_width_95': 0.5291298802292836, 'calibration_error_95': 0.44999999999999996, 'sharpness': 0.1349821123033887, '_inside_50': 0, '_inside_90': 0, '_inside_95': 1, 'coverage95': 0.5, '_inside95': 1}"
8,Quinoa15,0.2770131179786457,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.07478685071011008, 'rmse': 0.09838972854806277, 'r2': -0.41824445752784367, 'max_error': 0.16515850264112109, 'nlpd': -0.8934314814269172, 'coverage_50': 0.6666666666666666, 'coverage_90': 1.0, 'coverage_95': 1.0, 'mean_interval_width_95': 0.41886187212224507, 'median_interval_width_95': 0.4188618721222451, 'calibration_error_95': 0.050000000000000044, 'sharpness': 0.10685251839853192, '_inside_50': 2, '_inside_90': 3, '_inside_95': 3, 'coverage95': 1.0, '_inside95': 3}"
9,Quinoa30,0.24371273898734952,"{'alpha': 1.0, 'kernel': Matern(length_scale=1, nu=2.5) + WhiteKernel(noise_level=0.0001), 'n_restarts_optimizer': 15, 'normalize_y': True}","{'n_samples': 3, 'mae': 0.3062579311480012, 'rmse': 0.30643940458485835, 'r2': -843.5593291423193, 'max_error': 0.31793120262622043, 'nlpd': 3.4319462801028386, 'coverage_50': 0.0, 'coverage_90': 0.0, 'coverage_95': 0.0, 'mean_interval_width_95': 0.3865050406598219, 'median_interval_width_95': 0.3865050406598219, 'calibration_error_95': 0.95, 'sharpness': 0.09859822465811784, '_inside_50': 0, '_inside_90': 0, '_inside_95': 0, 'coverage95': 0.0, '_inside95': 0}"
